country_code,year,BN.KLT.DINV.CD,BX.KLT.DINV.WD.GD.ZS,BX.KLT.DINV.CD.WD,BM.KLT.DINV.GD.ZS,BN.TRF.KOGT.CD,BN.FIN.TOTL.CD,BX.KLT.DREM.CD.DT,BN.RES.INCL.CD,BN.CAB.XOKA.GD.ZS,BN.GSR.GNFS.CD,BX.GSR.MRCH.CD,BM.GSR.MRCH.CD,BM.GSR.TOTL.CD,BX.GSR.INSF.ZS,BM.GSR.INSF.ZS,BX.GSR.TRAN.ZS,BM.GSR.TRAN.ZS,BX.GSR.TRVL.ZS,BM.GSR.TRVL.ZS,BX.GRT.EXTA.CD.WD,BX.GRT.TECH.CD.WD,FI.RES.TOTL.DT.ZS,DT.AMT.PNGC.CD,DT.AMT.PCBK.CD,DT.AMT.MLAT.CD,DT.DSB.DPPG.CD,DT.DSF.DPPG.CD,DT.IXA.DPPG.CD,DT.IXA.OFFT.CD,DT.DOD.DECT.CD.CG,DT.CUR.OTHC.ZS,DT.DOD.PRVS.CD,DT.DOD.PUBS.CD,DT.DOD.DSTC.CD,DT.DOD.DECT.GN.ZS,NY.GNP.MKTP.KD.ZG,NY.GNP.PCAP.KD.ZG,NY.GDP.PCAP.KN,NY.GDP.PCAP.PP.CD,SE.PRM.GINT.ZS,SE.PRM.NINT.ZS,SE.PRM.PRS5.ZS,SE.PRM.PRSL.ZS,SE.SEC.PROG.ZS,SE.PRM.REPT.ZS,SE.SEC.REPT.ZS,SE.XPD.MTOT.ZS,SE.XPD.CPRM.ZS,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,SE.XPD.TERT.ZS,SE.XPD.TOTL.GD.ZS,SE.XPD.PRIM.PC.ZS,SE.SEC.AGES,SE.PRM.TCHR,SE.PRM.AGES,SE.PRM.ENRL.TC.ZS,SE.SEC.ENRL.TC.ZS,SE.SEC.TCHR,SE.ADT.LITR.ZS,SE.SEC.CMPT.LO.ZS,SE.PRM.CMPT.ZS,SE.PRM.DURS,SE.SEC.DURS,SE.PRM.UNER,SE.PRM.ENRL,SE.PRM.ENRR,SE.PRM.PRIV.ZS,SE.SEC.ENRR,SE.TER.ENRR,SE.SEC.ENRL.GC,SE.SEC.ENRL.VO,AG.AGR.TRAC.NO,AG.LND.TRAC.ZS,EA.PRD.AGRI.KD,AG.YLD.CREL.KG,AG.CON.FERT.ZS,AG.PRD.FOOD.XD,AG.PRD.LVSK.XD,EN.URB.LCTY,EN.URB.LCTY.UR.ZS,EN.URB.MCTY.TL.ZS,SP.RUR.TOTL,SP.RUR.TOTL.ZS,SP.URB.TOTL,SP.URB.TOTL.IN.ZS,SP.URB.GROW,EN.ATM.METH.AG.ZS,EN.ATM.NOXE.AG.ZS,EN.ATM.CO2E.PC,EN.ATM.PM25.MC.M3,EN.ATM.PM25.MC.ZS,EG.ELC.ACCS.ZS,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.UR.ZS,EG.NSF.ACCS.ZS,EG.NSF.ACCS.RU.ZS,EG.NSF.ACCS.UR.ZS,EG.USE.COMM.CL.ZS,EG.USE.CRNW.ZS,EG.USE.ELEC.KH.PC,EG.ELC.LOSS.ZS,EG.ELC.COAL.ZS,EG.ELC.NUCL.ZS,EG.ELC.RNWX.ZS,EG.FEC.RNEW.ZS,ER.H2O.FWAG.ZS,ER.H2O.FWDM.ZS,ER.H2O.FWIN.ZS,ER.GDP.FWTL.M3.KD,AG.LND.IRIG.AG.ZS,AG.LND.AGRI.ZS,AG.LND.ARBL.ZS,EN.CLC.DRSK.XQ,EN.CLC.MDAT.ZS,AG.LND.FRST.ZS,AG.LND.TOTL.K2,AG.LND.EL5M.ZS,EN.POP.EL5M.ZS,FB.CBK.BRWR.P3,FB.CBK.BRCH.P5,FB.CBK.DPTR.P3,FB.BNK.CAPA.ZS,FB.AST.NPER.ZS,FS.AST.CGOV.GD.ZS,FM.AST.PRVT.ZG.M3,FS.AST.DOMS.GD.ZS,FD.AST.PRVT.GD.ZS,FM.AST.NFRG.CN,CM.MKT.LCAP.GD.ZS,CM.MKT.TRAD.GD.ZS,FP.CPI.TOTL,NY.GDP.DEFL.ZS,FP.CPI.TOTL.ZG,NY.GDP.DEFL.KD.ZG,PX.REX.REER,FR.INR.DPST,FR.INR.LNDP,FR.INR.LEND,FR.INR.RINR,FR.INR.RISK,FD.RES.LIQU.AS.ZS,SH.MLR.TRET.ZS,SH.IMM.IDPT,SH.STA.ACSN,SH.TBS.DTEC.ZS,SH.MED.CMHW.P3,SH.XPD.PCAP.PP.KD,SH.XPD.PRIV.ZS,SH.XPD.PUBL.ZS,SH.XPD.PUBL.GX.ZS,SP.DYN.LE00.IN,SP.DYN.IMRT.IN,SH.DTH.IMRT,SP.DYN.CBRT.IN,IT.MLT.MAIN,GB.XPD.RSDV.GD.ZS,SI.DST.10TH.10,SI.DST.05TH.20,SI.DST.FRST.10,SI.DST.FRST.20,SI.POV.2DAY,IC.FRM.BRIB.ZS,IC.FRM.FEMO.ZS,IC.FRM.FEMM.ZS,IC.BUS.NREG,IC.TAX.METG,IC.TAX.OTHR.CP.ZS,IC.PRP.PROC,IC.TAX.DURS,IC.TAX.TOTL.CP.ZS,MS.MIL.TOTL.P1,MS.MIL.XPND.GD.ZS,GC.BAL.CASH.GD.ZS,GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.CN,GC.XPN.TOTL.GD.ZS,SL.TLF.0714.SW.TM,SL.TLF.0714.WK.TM,SL.AGR.0714.ZS,SL.MNF.0714.ZS,SL.SRV.0714.ZS,SL.AGR.EMPL.ZS,SL.IND.EMPL.ZS,SL.SRV.EMPL.ZS,SL.GDP.PCAP.EM.KD,SL.TLF.PART.ZS,SL.EMP.SELF.ZS,SL.TLF.ACTI.1524.NE.ZS,SL.TLF.PRIM.ZS,SL.TLF.SECO.ZS,SL.TLF.TERT.ZS,SM.POP.TOTL.ZS,SL.UEM.LTRM.ZS,SL.UEM.PRIM.ZS,SL.UEM.SECO.ZS,SL.UEM.TERT.ZS,SL.UEM.TOTL.NE.ZS,country,life_expectancy,gdp
MDG,2002,,0.333430728497735,14661798.0720597,,,,65012109.188,,,,,,,,,,,,,143970000,84990000,8.00641323283994,0,0,16638000,0,0,141653000,128805000,359785000,8.99160000000001,108105000,4021962000,231443000,104.883692376565,-12.9561356494779,-15.5579916613025,25790.8252907545,1036.72337233497,115.741996765137,,55.409610748291,55.409610748291,64.7744979858398,30.4777202606201,14.6817398071289,,,42.469898223877,21.1056594848633,,2.71620988845825,8.01871013641357,11,50700,6,47.4880485534667,,,,13.0416498184204,35.6967582702637,5,7,761518,2407644,102.185691833496,21.6957302093506,,2.15635991096497,426162,,662,2.24406779661017,218.600199913669,1967.012,2.09423728813559,86.18,87.86,1441214,31.1298299151044,8.61144540320765,12106341,72.337,4629688,27.663,4.02285111512138,,,0.073839439451258,,,,,,,,,,,,,,,,83.4480954835657,97.76,1.447,0.7927,0.252666905686062,2.17907597385109,70.232486157444,5.07273790280978,,,22.2667400350793,581540,,,,,,6.7,19.6,,,,,,,,47.2513917004049,1391.99927716873,15.9320192456936,15.2758701043856,,12,13.25,25.25,8.6524004430264,,,,62,10.5,37,,53.659528,2.55126342120646,2.58378845879353,13.16857629,59.6991707317073,62.9,41174,39.626,59491,0.24552,,,,,,,,,,,,,,,21600,1.31316816374491,-4.44879393246421,,,9.44682168375117,,,,,,,,,1519,,,,,,,,,,,,,Madagascar,59.3,262.2859481
PRY,2002,,0.15809897342122,10000000,,,,39400000,,,,,,,,,,,,,18740000,47650000,18.848789315574,109200000,3595000,79884000,0,0,18152000,10208000,556207000,1.2831,827534000,2069989000,485492000,59.3951924112525,2.08075872563234,0.190770664671973,2942661.08631661,4780.15448306549,115.661231994629,71.4670104980469,81.455940246582,76.5236587524414,92.1273193359375,7.57857990264893,1.07430994510651,84.4883575439453,95.2763671875,46.8777084350586,28.3436508178711,16.4631404876708,3.87703990936279,10.5185499191284,12,35709,6,26.9584999084473,11.8610696792603,43835,,71.0256271362305,93.4342498779297,6,6,36297,962661,117.126579284668,15.6326103210449,67.5139923095703,25.7504692077637,474538,45392,22300,69.4704049844237,1903.63331565173,2090.43,47.7158878504673,87.15,93.29,1594216,51.1314754018441,28.9404142420554,2390739,43.4,3117876,56.6,2.99526863566312,,,0.707622696449107,,,,,,,,,,55.2451734615075,884.79590604898,3.23778312453331,0,0,0,67.6803443581221,71.43,20.41,8.163,16.0782104877409,,49.2851749307828,8.07953687389882,,,47.8499874150516,397300,,,,,,10.9,19.7,3.25195580270964,1.53873115578084,28.1234492296206,20.9182032564695,5410503461379.04,,0.062592973287122,56.0575858250277,223.048988256437,10.5102420856612,14.9445712087001,83.1833333333333,22.8608333333333,15.7946300300897,38.655463363423,20.6281096230913,,27.8615937175779,,87,71.6,78,1.15,331.17900174,4.61132184190165,2.38694357809835,14.70235741,70.5974390243903,26.1,3652,25.57,273218,0.08525,46.12,61.04,0.91,2.84,26.17,,,,,,,,,,33400,1.16688107150163,,,,,,,,,,34.2999992370605,15.3000001907349,50.2999992370605,,26.2999992370605,57,49.5,,,,,,,,,10.6999998092651,Paraguay,71.5,1148.229882
ROM,2001,,2.84157632395595,1157000000,,,,117000000,,,,,,,,,,,,,272090000,112000000,38.1275642136135,545232000,394558000,249171000,0,0,11581000,4215000,1481201000,0.651499999999999,4365039000,6901458000,991481000,31.6111523182478,5.67595719442195,7.16092795678168,10475.9269057386,6507.80167109781,104.280250549316,,,95.8266830444335,99.560661315918,3.16041994094849,2.0715000629425,66.0014419555664,94.3203125,,,23.9116992950439,3.2509400844574,,11,60312,7,18.0755405426025,13.1350698471069,171206,,84.4688110351563,90.4405517578125,4,8,96628,1090172,97.2854537963867,0.078610002994537,80.4346618652344,29.0030002593994,1656337,592465,164221,175.243837370611,5247.47810229553,3005.242,,91.45,88.46,1935882,16.5499762378807,8.74699360246738,10434781,47.148,11697189,52.852,-1.68260799572644,,,4.32279774462011,,,,,,,,,7.35519221232452,6.40691543009713,2066.78393292599,12.6499090335276,37.1644451045186,10.1102736420005,0,13.3946071847062,,,,,2.2097580754156,64.420356101171,40.7949153280223,,,27.7349701797919,229710,,,,,,12.1,3.3,2.82090170307419,,12.8147538351284,8.58494065607908,13100874281.0616,2.70919865424011,0.628167654605196,43.0086025604841,51.0354625713114,34.4677673179367,37.8780019178261,81.6243197973353,26.8666666666667,18.5333333333333,45.4,5.45554619123138,3.2166666666667,51.4859140622492,,99,74.1,74,,279.87318735,0.825340005125713,3.54562010487429,9.79124669,71.1609756097561,22.4,5986,10,4116000,0.38945,23.24,37.96,3.41,8.42,22.96,,,,,,,,,,178900,2.4207451879196,,,,,,,,,,38,28.7999992370605,33.0999984741211,6791,16,46.0999984741211,39.5999984741211,32.9000015258789,56.4000015258789,9.10000038146973,,49.5,20.2000007629395,73.6999969482422,5.40000009536743,6.59999990463257,Romania,78,1839.72945
SGP,2000,,17.2010652793871,16484457326.0452,,,,,,,,,,,,,,,,,-680000.000000001,8210000,,,,,,,,,,,,,,,7.01963675928596,5.1810213855819,45527.1977953772,40949.5455569338,,,,,,,,,,21.7903995513916,27.162410736084,20.0676803588867,3.32136011123657,,12,,6,,,,92.5494003295898,,,6,4,,,,,,,,,,,32877.1527903378,,,70.15,72.04,3918189,97.2762233421882,97.2762233421882,0,0,4027900,100,1.73294597901528,1.44327457707323,0.674247090748664,12.1665850691427,13.6538423118512,100,100,99,100,100,,,0,1.08219067425635,7575.41150475434,3.63808621506395,0,0,0.773724932891205,0.325118897494469,,,,,,1.7910447761194,1.49253731343284,,,24.4029850746269,670,8.058207,12.05026,,,,10,3.4,,,,,,159.47003913019,99.2895703063292,85.2593933894036,90.0963032844546,1.36162392448453,3.73920309182223,97.7433145276211,1.71166666666667,4.12166666666666,5.83333333333333,2.01864886089161,3.62,,,98,99.7,85,,1136.50068706,1.48792847081278,1.21778719918722,7.08328213,77.9512195121951,3.1,132,11.8,1946000,1.82155,,,,,,,,,,,,,,,168500,4.51888629365982,11.0635845917235,84.0527376909375,138870000000,15.7561810871353,,,,,,,,,39141,,,,,,,33.5610615953723,,,,,3.70000004768372,Singapore,78.3,23792.677
SLV,2015,,,,,,,,,,,,,,,,,,,,,,,,12000,201082000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7225835255689,2.40247968635771,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,14.4,1509,,,,,,,,,,,,,,1.4,5,312,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,El Salvador,73.5,4127.11775
TCD,2015,,,,,,,,,,,,,,,,,,,,,,,,7000,80155000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,,,,,,,,85,51335,,,,,,,,,,,,,,3.8,6,732,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chad,53.1,777.248751
AUT,2007,10177102307,17.8247545724214,68885359636.3474,20.4581784498919,154392299.1,16910232391,,2525116397,3.81691743455928,18760574088,156840000000,151506000000,239710630123,8.12259697216643,8.05939780725269,25.3924216987882,30.2748664274589,34.069929100981,25.7258215786927,,,,,,,,,,,,,,,,,3.13406933808874,2.80030506054236,35668.7220412738,39238.3031978469,103.645843505859,,,97.368896484375,99.7054290771484,0,0,71.8770599365234,97.5301666259766,18.0300693511963,46.2844314575195,27.7535095214844,5.1766300201416,22.2969608306885,10,29274,6,11.8620300292969,10.8463497161865,71710,,100.632820129395,102.500343322754,4,8,,347249,101.586776733398,5.20894002914429,99.46533203125,50.9028816223145,476624,301168,,,26847.6656200003,5865.662,110.249088081847,101.44,102.11,1668084,30.5435265449797,20.1083311926111,2834153,34.165,5461334,65.835,0.333257281837185,,,8.405092793226,,,,,,,,,10.489477624527,15.0942161232783,8185.53509878323,5.54686002683192,12.2133137417747,0,9.95655784833578,29.0550568426897,,,,,1.36045166995442,39.165637336821,16.6656978856354,,,46.6782920390419,82578,,,,12.8796546999515,,6.48449855674947,2.242,,,,,,61.183313015184,35.7454936538884,94.6791724310359,95.4231178661271,2.16859905342352,2.25198804572054,101.307489104258,,,,,,,,85,100,89,,3910.60545767,2.48208729545145,7.77959578310183,16.00658416,80.1804878048781,3.8,305,9.2,3407000,2.4324,23.85,38.69,3.05,7.98,,,,,3622,,,3,170,51.1,35000,0.905658928585406,-1.07796115069933,59.0087527432122,166609390000,37.4575765677761,,,,,,4.90000009536743,27.6000003814697,67.5,49108,17.2000007629395,13.6999998092651,59.4000015258789,18.2999992370605,64.099998474121,17.5,,27.2000007629395,36.0999984741211,54.0999984741211,9.80000019073486,4.90000009536743,Austria,81,46586.6525
CHN,2001,,3.32081121588386,44241000000,,,,21489000000,,,,,,,,,,,,,331770000,513090000,119.557799717348,8064000000,1556475000,1181865000,0,0,0,0,38410938000,0.363799999999998,36744000000,90717312000,56300000000,14.0174866330631,8.05166127782798,7.26963860057641,8495.97916004246,3205.92747232788,89.8888778686523,,,,,,,,,,,,,,12,5860316,7,22.2057209014893,18.9228992462158,4572065,,,,5,6,,130132544,105.291809082031,,58.1403388977051,9.83335018157958,,,,,449.119946804602,4800.278,,84.76,85.26,14567277,3.08780967895824,16.0608365766403,800082679,62.907,471767321,37.093,4.05956575767596,,,2.74212081298895,,,,,,,,,2.63960407163651,17.1431740223099,1077.04682155915,6.97544921577071,76.3505496152086,1.17927998585296,0.217200262962158,29.2734076134381,,,,,,55.3795417237072,12.3646518418806,,,19.195256537713,9388214.2,,,,,,4.1,29.8,,,,,,,,,102.04920298685,,2.04920298685009,95.4024616871807,2.25,3.6,5.85,3.72447496100451,,,,86,60,35,0.084,141.76821959,2.95301475496468,1.63038057503532,9.33916627,72.6197804878049,28.3,457841,13.38,180368000,0.94539,,,,,,,,,,,,,,,3810000,2.05766909342852,,,,,,,,,,45.2000007629395,17.2999992370605,12.6999998092651,5100,,,,,,,,,,,,3.59999990463257,China,72.2,153.1824
EST,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6348607693168,1.16831881042875,,,,,,,,,,,,,,,,,,,,,97.2,,,,,,,,2.3,28,,,,,,,,,,,,,,2,3,81,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,Estonia,77.6,1774.9291
MRT,2008,,8.50326483669176,342770661.9984,,,,0,,,,,,,,,,,,,209830000,45670000,9.92709931761082,0,6496000,24568000,0,28170000,134799000,134799000,281129000,44.2133,0,1668916000,300799000,49.8756363466686,,,191552.209783289,3231.45387877405,110.298713684082,34.8168296813965,81.8775634765625,81.2377700805664,39.3053398132324,,11.9490699768066,,,42.6368408203125,25.5914897918701,16.7199306488037,3.99390006065369,12.3050804138184,12,12724,6,37.2279205322266,,,,,,6,7,151072,473688,90.76220703125,9.68653964996338,18.8066005706787,3.80493998527527,95497,,,,1029.97814750512,768.608,,101.41,99.27,749904,39.7121296369847,,1526202,44.697,1888350,55.303,3.85293007921708,,,0.567036612709369,,,,,,,,,,,,,,,,35.7953578280908,,,,,,38.4796740079558,0.388085766954497,,,0.244494033181333,1030700,,,30.8481227702892,4.05525444821603,34.5161498730231,,,,,,,,,,92.0437276337074,146.806361426452,7.34663541249787,9.43962206881166,,8,12.3333333333333,20.3333333333333,9.95408341018582,9.2429841157575,,,74,33.2,52,,90.29967408,2.13956699362873,1.54809770637127,4.96437118,61.4177317073171,72.1,8578,35.781,76354,,27.86,44.04,2.46,6.38,32.48,,,,,,,4,696,85.8,21000,3.05933385335901,,,,,,,,,,,,,,,,,,,,,,,,,31.2000007629395,Mauritania,61.4,1167.535689
MUS,2002,,0.672772740796095,32073116.0847954,,,,9826268.1616,,,,,,,,,,,,,18460000,17650000,134.08826282985,27535000,82923000,34548000,0,0,0,0,63807000,14.579,79022000,830689000,0,19.4772748696216,2.09823309622981,1.39188091191293,153603.006679765,9640.13484018072,96.7712326049805,,98.5567626953125,98.3886032104492,81.6505432128906,4.65144014358521,12.41685962677,,,30.5279998779297,38.3022193908691,15.5508604049683,3.11292004585266,8.58436965942383,11,5256,5,25.1963500976563,18.838020324707,5933,,74.5570602416992,99.7671127319335,6,7,7148,132432,102.859008789063,24.1973209381104,81.1309509277344,15.8449201583862,99687,12079,,,5074.63129229151,7763.158,318.370786516854,95.13,90.6,,,,695669,57.75,508952,42.25,0.198447299107841,,,2.39571533287233,,,,,,,,,0.703128713624307,23.8761443904665,1473.49249265952,8.97435897435897,25.9487179487179,0,23.1794871794872,6.42184214364885,,,,9.28267481797612,21,49.2610837438424,43.8423645320197,,,19.9113300492611,2030,,,,,,,8.6,14.5081204789624,6.86077108097876,74.1124537152884,58.5911570244101,43433574042.296,,,63.8103468960445,77.1957556173292,6.46050478077393,5.85383086278573,,9.875,11.125,21,14.308569669857,10.6525,6.61077205904708,,88,91.6,48,,411.08015815,2.05544665359437,2.18055166640563,9.341391,71.9658536585366,14.2,252,16.6,317792,0.37377,,,,,,,,,,,,,,,2000,0.199316796249624,,,,,,,,,,10.1000003814697,38,51.9000015258789,,,,,,,,,,,,,7.19999980926514,Mauritius,71.5,3957.51296
NER,2001,,1.17692845989702,22895113.7465925,,,,-3014848.4407,,,,,,,,,,,,,156420000,49380000,6.77080038785365,6358000,0,11804000,0,0,26612000,26612000,-89794000,18.7993,61642000,1417711000,31862000,83.0837547489964,,,136451.019230895,637.72781764914,48.0028381347656,31.653980255127,71.0480499267578,65.0423583984375,58.7174186706542,10.2289304733276,21.1689300537109,,,,,,2.86724996566772,,13,15668,7,41.9063682556152,23.5417308807373,4589,14.3760375976563,5.20257997512817,20.158540725708,6,7,1220711,656589,36.7357482910156,4.43503999710083,6.91139984130859,,102145,5888,,,,401.004,,84.21,85.51,727436,38.4032554043809,6.24821126532643,9748104,83.73,1894204,16.27,4.17214352896849,,,0.065199185591036,,,,,,,,,,,,,,,,93.4978850122431,,,,,,29.9992105470909,11.0286571406016,,,1.03860424725665,1266700,,,,,,,,,,,,,,,81.1192880784906,89.7643017610818,4.00551428352678,3.98406431199724,,3.5,,,,,,,36,6.8,25,,41.35619788,4.84742592833586,1.83510420166414,10.10465459,51.3720243902439,97.7,57579,52.913,21669,,,,,,,,,,,,,,,,10700,1.27629740532959,,,,,,,,,,,,,1448,,,53.9000015258789,10.3999996185303,0.5,0.400000005960464,,,,,,1.5,Niger,56,165.257247
NGA,2011,-8025110602,2.14723652188445,8841113286.94787,0.198386027841668,,5404111853,23072306309.3289,305879382.7,3.04899699007297,13529629044,96368878283,61652819374,109908122263,0.520419410059005,4.15584922425739,46.8743081979566,32.8520674195979,18.4021493516386,26.8545198004616,856780000,270480000,208.216418341784,152000000,0,171866000,0,0,2000,2000,1996478000,6.48570000000001,8953532000,5890642000,2000,4.4798374539473,4.96584151748722,2.18039838829927,355255.017612464,5230.59885375807,,,,,,,,,,,,,,,12,,6,,,,,,,6,6,,,,,,,,,,,4178.1295429706,1337.903,6.56129411764706,97.81,118.96,11212677,15.4334163446473,14.9381413346977,91118725,55.638,72651944,44.362,4.69772953663528,,,0.537497560078966,28.6993017067385,99.967907633766,,,,,,,0.398600598635957,80.6157345517825,149.312451059231,9.54723681290227,0,0,0,86.1695466179107,,,,,,77.956015239852,37.3310495514784,4,,9.47703591466561,910770,,,27.2143040824012,6.35470036950001,500.356321393688,10.6178209397358,5.77162860434222,1.17657160329271,-5.18875668411474,22.1494914309679,12.4649271899515,6643739390289.26,9.47880449875792,,110.840792594293,109.510096311398,10.840792594293,9.51009631139752,100.313335944466,5.69916666666667,10.3175,16.0166666666667,5.94152555282886,6.31583333333337,17.0353234674234,44.6,48,30.2,16,,193.13734333,2.55036099194252,1.15161124805748,17.96992994,51.7378048780488,78.8,506889,40.811,719406,,,,,,,,,,72396,,,,,,162000,0.579227051399208,-1.81861388398239,10.2327048226561,6519600000000,5.9543242354915,,,,,,,,,6116,,,,,,,,,,,,23.8999996185303,Nigeria,52.3,2527.9423
PAK,2001,,0.52966585927889,383000000,,,,470000000,,,,,,,,,,,,,877340000,86230000,13.2168772332528,461100000,451012000,809560000,0,0,0,0,-1038875000,3.4256,2195991346.7,26384436047.8,1313800000,44.7148334007558,1.94876610816664,-0.23882106784761,43777.6502124894,2833.04336556872,,,,,,,,,,,,,,,10,408871,5,34.7419013977051,,,,,,5,7,,14204954,71.2103729248047,,,,,,,,1022.4635740082,2230.892,,86.63,87.92,10377706,21.96191017993,18.3950218965142,94028874,66.554,47253203,33.446,3.04299274022067,,,0.766430146691572,,,,,,,,,3.41970903343899,37.6531952676512,379.043125194146,26.0637857241475,0.393483363247273,3.16305398315615,0,50.773466018559,,,,,48.1986368062317,47.9607721046077,40.6029472810295,,,2.68939393939394,770880,,,,,,4.6,23.4,13.9862413901797,,38.0854719370394,21.7755024914053,120948035532.007,6.78110593835016,,44.4079090631941,68.065882052887,3.14826144590616,7.89115522715281,93.7808333333333,,,,,,19.0585093271733,,65,38.7,5.3,0.039,77.08635208,2.23011101978007,0.594423330219927,3.41703259,63.0137073170732,86,377121,31.311,3252000,0.1667,26.37,40.27,4.06,9.37,69.92,,,,,,,,,,908000,4.1806486799008,-3.74814157101651,,,16.254457082197,,,,,,48.4000015258789,18,33.5,7123,,64.4000015258789,,,,,,,15.1000003814697,13,20.6000003814697,,Pakistan,63,51.6568157
QAT,2012,1444230769,0.208040077672145,395879120.879119,0.967003775270517,-3506868132,54368447802,,16079491579,32.5819732285193,88182600733,132954000000,30787179487,73336355311,6.21037184712223,4.24160240867995,47.0803222827841,41.3599328902881,28.7953041496938,23.627023982112,,,,,,,,,,,,,,,,,6.52737461008878,0.703901667634298,348611.149698555,135359.457965316,,,98.6966094970703,97.7395782470703,99.7001876831055,,,,,,,,,,12,10566,6,9.59908962249756,9.72793960571289,7899,96.678596496582,,,6,6,,101424,,57.7782402038574,,12.1454696655273,76323,518,,,14186.3966936853,6076.433,11657.2700296736,135.31,154.93,607600,30.4656236352268,,21245,1.054,1994379,98.946,5.75726931443744,,,,,,97.69783,92.8546,97.7521625985543,99.9900000002526,100,99.9898878176861,0,0,16183.0777962557,6.23221318308564,0,0,0,,,,,,,5.72954349698536,1.16106804478897,,,0,11610,,,226.87241909279,13.2159236733403,623.22134433465,,1.7,14.8505699085403,3.13852369522083,78.3574587637424,36.4498291357169,24676104122.992,,,103.818746004272,98.5748624174398,1.86658506731901,6.85008964838016,,1.66721005660568,3.71389449369907,5.38110455030475,-1.3748094202911,,6.53407715059752,,92,98,110,,2851.30505163,0.354111138659652,1.80808005134035,5.83442378,78.2276585365854,7.3,170,11.989,394407,0.47076,,,,,,,,,3053,,,7,48,11.3,11800,,,,,,,,,,,1.39999997615814,51.7999992370605,46.9000015258789,16898,,,,,,,,30.1000003814697,25.7999992370605,34.7000007629395,39.5,0.5,Qatar,77.8,88564.82298
ROM,2014,-3319423580,1.94138288289155,3864199393.59301,0.041379600762573,5215360719,3986827449,4205017469.82991,,-0.45571601339898,627183532.4,62131956663,69273267171,88889133600,2.03075125853036,6.29759031156272,29.1044393275247,17.0961544948738,9.05766457860956,19.6999391187435,,,38.805255799401,14597084000,331749000,816577000,0,0,692000,517000,-12665721000,0.977599999999995,59206266000,36405207000,12326413000,57.0030606972827,2.99559834241336,3.37165056925069,18229.6063054609,19401.3496181683,,,,,,,,,,,,,,,11,,7,,,,,,,4,8,,,,,,,,,,,13477.7482041832,,,,,1871518,17.2805679827534,9.39941976782175,9080807,45.607,10830188,54.393,-0.073545079025412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230030,,,212.042553387072,30.5798864145808,,7.38359019833843,13.9376956709833,4.44606457397354,-3.26846941927377,38.0049288483837,31.1915187331336,81681201938.6126,11.2035223187432,,114.886207875922,183.661937528653,1.06896102203132,1.73144784695549,101.524153965384,3.02,5.44583333333333,8.46583333333333,6.61976766172544,4.605,21.9781647532591,,94,79,94,,,,,,,10.1,1752,,4600000,,,,,,,,,,56381,,1,8,159,43.2,,1.27730684015439,,,,,,,,,,25.3999996185303,30.1000003814697,44.5,13047,10,32.0999984741211,29.6000003814697,25.2000007629395,56.5,18.2999992370605,,41.0999984741211,24.7999992370605,59.5999984741211,15.6000003814697,6.80000019073486,Romania,74.8,12.27733
