country_code,year,BN.KLT.DINV.CD,BX.KLT.DINV.WD.GD.ZS,BX.KLT.DINV.CD.WD,BM.KLT.DINV.GD.ZS,BN.TRF.KOGT.CD,BN.FIN.TOTL.CD,BX.KLT.DREM.CD.DT,BN.RES.INCL.CD,BN.CAB.XOKA.GD.ZS,BN.GSR.GNFS.CD,BX.GSR.MRCH.CD,BM.GSR.MRCH.CD,BM.GSR.TOTL.CD,BX.GSR.INSF.ZS,BM.GSR.INSF.ZS,BX.GSR.TRAN.ZS,BM.GSR.TRAN.ZS,BX.GSR.TRVL.ZS,BM.GSR.TRVL.ZS,BX.GRT.EXTA.CD.WD,BX.GRT.TECH.CD.WD,FI.RES.TOTL.DT.ZS,DT.AMT.PNGC.CD,DT.AMT.PCBK.CD,DT.AMT.MLAT.CD,DT.DSB.DPPG.CD,DT.DSF.DPPG.CD,DT.IXA.DPPG.CD,DT.IXA.OFFT.CD,DT.DOD.DECT.CD.CG,DT.CUR.OTHC.ZS,DT.DOD.PRVS.CD,DT.DOD.PUBS.CD,DT.DOD.DSTC.CD,DT.DOD.DECT.GN.ZS,NY.GNP.MKTP.KD.ZG,NY.GNP.PCAP.KD.ZG,NY.GDP.PCAP.KN,NY.GDP.PCAP.PP.CD,SE.PRM.GINT.ZS,SE.PRM.NINT.ZS,SE.PRM.PRS5.ZS,SE.PRM.PRSL.ZS,SE.SEC.PROG.ZS,SE.PRM.REPT.ZS,SE.SEC.REPT.ZS,SE.XPD.MTOT.ZS,SE.XPD.CPRM.ZS,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,SE.XPD.TERT.ZS,SE.XPD.TOTL.GD.ZS,SE.XPD.PRIM.PC.ZS,SE.SEC.AGES,SE.PRM.TCHR,SE.PRM.AGES,SE.PRM.ENRL.TC.ZS,SE.SEC.ENRL.TC.ZS,SE.SEC.TCHR,SE.ADT.LITR.ZS,SE.SEC.CMPT.LO.ZS,SE.PRM.CMPT.ZS,SE.PRM.DURS,SE.SEC.DURS,SE.PRM.UNER,SE.PRM.ENRL,SE.PRM.ENRR,SE.PRM.PRIV.ZS,SE.SEC.ENRR,SE.TER.ENRR,SE.SEC.ENRL.GC,SE.SEC.ENRL.VO,AG.AGR.TRAC.NO,AG.LND.TRAC.ZS,EA.PRD.AGRI.KD,AG.YLD.CREL.KG,AG.CON.FERT.ZS,AG.PRD.FOOD.XD,AG.PRD.LVSK.XD,EN.URB.LCTY,EN.URB.LCTY.UR.ZS,EN.URB.MCTY.TL.ZS,SP.RUR.TOTL,SP.RUR.TOTL.ZS,SP.URB.TOTL,SP.URB.TOTL.IN.ZS,SP.URB.GROW,EN.ATM.METH.AG.ZS,EN.ATM.NOXE.AG.ZS,EN.ATM.CO2E.PC,EN.ATM.PM25.MC.M3,EN.ATM.PM25.MC.ZS,EG.ELC.ACCS.ZS,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.UR.ZS,EG.NSF.ACCS.ZS,EG.NSF.ACCS.RU.ZS,EG.NSF.ACCS.UR.ZS,EG.USE.COMM.CL.ZS,EG.USE.CRNW.ZS,EG.USE.ELEC.KH.PC,EG.ELC.LOSS.ZS,EG.ELC.COAL.ZS,EG.ELC.NUCL.ZS,EG.ELC.RNWX.ZS,EG.FEC.RNEW.ZS,ER.H2O.FWAG.ZS,ER.H2O.FWDM.ZS,ER.H2O.FWIN.ZS,ER.GDP.FWTL.M3.KD,AG.LND.IRIG.AG.ZS,AG.LND.AGRI.ZS,AG.LND.ARBL.ZS,EN.CLC.DRSK.XQ,EN.CLC.MDAT.ZS,AG.LND.FRST.ZS,AG.LND.TOTL.K2,AG.LND.EL5M.ZS,EN.POP.EL5M.ZS,FB.CBK.BRWR.P3,FB.CBK.BRCH.P5,FB.CBK.DPTR.P3,FB.BNK.CAPA.ZS,FB.AST.NPER.ZS,FS.AST.CGOV.GD.ZS,FM.AST.PRVT.ZG.M3,FS.AST.DOMS.GD.ZS,FD.AST.PRVT.GD.ZS,FM.AST.NFRG.CN,CM.MKT.LCAP.GD.ZS,CM.MKT.TRAD.GD.ZS,FP.CPI.TOTL,NY.GDP.DEFL.ZS,FP.CPI.TOTL.ZG,NY.GDP.DEFL.KD.ZG,PX.REX.REER,FR.INR.DPST,FR.INR.LNDP,FR.INR.LEND,FR.INR.RINR,FR.INR.RISK,FD.RES.LIQU.AS.ZS,SH.MLR.TRET.ZS,SH.IMM.IDPT,SH.STA.ACSN,SH.TBS.DTEC.ZS,SH.MED.CMHW.P3,SH.XPD.PCAP.PP.KD,SH.XPD.PRIV.ZS,SH.XPD.PUBL.ZS,SH.XPD.PUBL.GX.ZS,SP.DYN.LE00.IN,SH.DTH.IMRT,SP.DYN.CBRT.IN,IT.MLT.MAIN,GB.XPD.RSDV.GD.ZS,SI.DST.10TH.10,SI.DST.FRST.10,SI.POV.2DAY,IC.FRM.BRIB.ZS,IC.FRM.FEMO.ZS,IC.FRM.FEMM.ZS,IC.BUS.NREG,IC.TAX.METG,IC.TAX.OTHR.CP.ZS,IC.PRP.PROC,IC.TAX.DURS,IC.TAX.TOTL.CP.ZS,MS.MIL.TOTL.P1,MS.MIL.XPND.GD.ZS,GC.BAL.CASH.GD.ZS,GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.CN,GC.XPN.TOTL.GD.ZS,SL.TLF.0714.SW.TM,SL.TLF.0714.WK.TM,SL.AGR.0714.ZS,SL.MNF.0714.ZS,SL.SRV.0714.ZS,SL.AGR.EMPL.ZS,SL.IND.EMPL.ZS,SL.SRV.EMPL.ZS,SL.GDP.PCAP.EM.KD,SL.TLF.PART.ZS,SL.EMP.SELF.ZS,SL.TLF.ACTI.1524.NE.ZS,SL.TLF.PRIM.ZS,SL.TLF.SECO.ZS,SL.TLF.TERT.ZS,SM.POP.TOTL.ZS,SL.UEM.LTRM.ZS,SL.UEM.PRIM.ZS,SL.UEM.SECO.ZS,SL.UEM.TERT.ZS,SL.UEM.TOTL.NE.ZS,country,life_expectancy,gdp
PNG,2003,,3.3272482205345697,1.1766677284879199E8,,,,4.4302536202E8,,,,,,,,,,,,,1.0468E8,1.4843E8,27.679053669158602,7177000.0,2.2594E7,4.9281E7,0.0,0.0,0.0,0.0,1.0083E7,6.8176999999999905,1.29464E8,1.504527E9,1.11E8,60.079373661090706,-1.733458050053,-4.14599884274315,1362.35937753157,1473.06639151608,34.533561706543004,,,,,0.0,,,,,,,,,13.0,,7.0,,,,,,58.143871307373,6.0,6.0,,496616.0,57.67134094238279,,,,,,,,,3777.044,393.528888888889,95.01,93.61,270075.0,35.4482166623353,,5033685.0,86.854,761886.0,13.146,2.3489809735994505,,,0.680811605966004,,,,,,,,,,,,,,,,60.39682050174629,,,,,,2.21922890076403,0.4968422912158279,,,74.1765667093583,452860.0,,,,,,,,9.97010084531208,-2.03906630899225,24.2352896552142,13.5296020758304,1.57477904630183E9,83.7719285536442,0.0606572199092262,74.1565141569986,159.167971024047,14.709077966355698,5.539337416862639,85.5608333333333,4.375,8.980833333333301,13.355833333333301,7.4062393300773,-5.33,18.599603804934898,,68.0,19.1,52.0,,60.31952083,0.8085855513943149,3.2767457486056806,10.91034337,59.8797804878049,10686.0,33.49,62885.0,,,,,,,,,,,,,,3100.0,0.547450481333502,,,,,,,,,,,,,,,,,,,,,,,,,,Papua New Guinea,59.6,588.3582595
SLB,2003,,-0.541335495596578,-1801219.73369765,,,,5479334.6949,,,,,,,,,,,,,2.054E7,6.274E7,20.4182275787727,2615000.0,0.0,2534000.0,0.0,0.0,6730000.0,1905000.0,500000.0,4.152,2.0914E7,1.51284E8,8069000.0,54.6169882166667,,,5996.16446212854,1278.50712361134,,,,,,,,,,,,,,,12.0,,6.0,,,,,,,6.0,7.0,,,,,,,,,,,1068.7126401697699,3207.578,,81.22,95.54,,,,370468.0,82.999,75884.0,17.001,5.0056713624883304,,,0.402558966914005,,,,,,,,,,,,,,,,80.7122545884571,,,,,,2.96534476598785,0.571632725973562,,,80.4501607717042,27990.0,,,,,,,,12.348606086086098,10.064516752667402,35.4129833433433,9.476796796796801,2.78467998499768E8,,,57.281378174954206,93.31564788521901,8.26946349334403,1.7028440609061297,88.9367588603432,1.03318684699385,13.668095689407899,14.701282536401699,12.780801358624,8.85433809195725,39.2317242036288,,84.0,26.2,42.0,,76.16591854,0.46601990173491403,5.53796596826509,20.25640013,64.6140975609756,408.0,35.061,6238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solomon Islands,66.8,744.7657423
SRB,2002,,3.5200818949912405,5.673260776434E8,,,,0.0,,,,,,,,,,,,,1.5393E9,2.8188E8,19.9839743396835,7.5077E7,0.0,4226000.0,0.0,0.0,1.251659E9,2.17748E8,-1.077783E9,0.366,9.0598E8,7.579217E9,2.271849E9,71.04497293167029,6.61779580814674,6.666157440430549,298370.180069922,6762.55898977297,,,,,,,,,,,,,,,11.0,,7.0,,,,,,,4.0,8.0,,338950.0,102.119522094727,,88.7098770141602,35.6637191772461,434365.0,237615.0,,,,3976.1,,93.37,102.36,1120854.0,27.8174688166754,14.944658228745999,3470714.0,46.276,4029317.0,53.724,0.454756993389517,,,,,,,,,,,,6.3589481160806,5.04919988322945,4478.248156574289,16.979463776383298,64.343981745579,0.0,0.0,19.0803352526918,,,,,,,,,,,87460.0,,,,,,18.3,21.6,-0.102996703045667,-71.6134027201328,16.2303148876098,16.179057407703098,1.45182992397028E11,,0.688709700990821,46.0380545846681,46.3805513807936,19.4908321579689,18.043280956092698,,2.62124319280401,17.093377954712,19.714621147516,1.4158706686956497,,29.6503595760787,,95.0,96.8,,,567.20862044,2.4100373759178195,6.17615957408218,13.59929653,72.2853658536585,1190.0,10.4,,0.67954,26.25,3.23,1.1,,,,,,,,,,124500.0,4.20995410624924,,,,,,,,,,,,,,,,,,,,,,,,,,Serbia,72.9,2149.9944
TUN,2003,,1.97019372414569,5.40878957410342E8,,,,5.3707596288E8,,,,,,,,,,,,,9.831E7,1.2989E8,16.7662151619503,3.2E7,1.05867E8,4.88669E8,0.0,0.0,0.0,0.0,2.618344E9,17.8239,1.57636E9,1.3217467E10,3.264587E9,68.5738523861722,5.01922110630841,4.0490543144464395,4668.13044254426,6911.78778680176,91.2198104858398,,96.4947509765625,93.2857437133789,95.0912322998047,9.15501976013184,14.1364002227783,,,34.980110168456996,40.606109619140604,24.4137802124023,6.81673002243041,18.3717403411865,12.0,59297.0,6.0,21.5377502441406,,,,,96.5737686157227,6.0,7.0,17631.0,1277124.0,110.792602539063,0.913150012493134,78.9451675415039,,1131016.0,,33348.0,119.52688172043,3663.0321215936206,1792.554,36.3401433691756,109.71,98.37,1811933.0,28.511770588202896,18.4143275269823,3484765.0,35.415,6355035.0,64.585,1.52287416289051,,,2.15925100103661,,,,,,,,,0.213189894594701,13.002303930758801,1004.1870769731099,12.302922940655401,0.0,0.0,0.29229406554473,14.1264540140226,,,,,3.556827473426,62.97631307929971,17.958290422245103,,,5.68872296601442,155360.0,,,72.17917857247329,11.9790766560691,,,24.2,,,,,,,0.5975284748666371,77.17708350351059,77.00985807304751,2.71259247474352,2.6844103243511803,116.211396476725,,,,,,,,95.0,84.2,85.0,,361.99927227,2.52437551309094,2.83340534690906,9.07007258,73.05121951219509,3640.0,17.1,1163849.0,0.65021,,,,,,,,,,,,,47000.0,1.48388756491478,-2.16066920530457,55.0211600274784,1.94628E10,25.3696997452881,,,,,,,,,16543.0,,35.5999984741211,,,,,,,44.0999984741211,35.7000007629395,9.0,14.5,Tunisia,73.7,2761.969249
AZE,2011,-9.32582E8,6.800620682769481,4.48512E9,5.386581272992589,911000.0,1.7732494E10,5.488366E9,4.185529223E9,25.9962274288622,2.1331439E10,3.3996343E10,9.867911E9,2.1585967E10,0.40742703059449603,2.68803789912871,25.2681669201856,16.4529811708226,42.311507480013205,28.9239097655776,1.0766E8,4.772E7,127.080159992826,6.07761E8,1.13387E8,5.0463E7,0.0,0.0,0.0,0.0,1.05562E9,3.2722,2.616442E9,4.312482E9,8.91E8,13.2335182965346,-2.2366445342114902,-3.50223863459807,2071.11645791458,15754.1523626148,98.93804931640629,76.3303298950195,,98.18643188476558,99.0398406982422,0.28005000948905895,1.76512002944946,62.6799392700195,,,,14.6259603500366,2.43564009666443,,10.0,43242.0,6.0,11.164449691772498,,,99.7786331176758,89.3144378662109,92.8068313598633,4.0,7.0,64313.0,482773.0,95.573631286621,0.304280012845993,99.5238418579102,19.647310256958,844759.0,177741.0,,,1312.81068998752,2484.542,15.574587686270402,128.49,148.58,2122901.0,43.1582013961709,23.1427234597925,4254200.0,46.377,4918882.0,53.623,1.7178630411775802,,,3.6473791469432,21.2404938344715,100.0,,,,,,,1.8321224720406202,0.768805833278734,1705.4246326370999,19.5772149403765,0.0,0.0,0.0,3.5563305560703795,,,,,29.454568330991698,57.691935444845,22.8132788114883,,,12.5156669650851,82658.0,,,110.567844779352,9.9752940106611,400.73130441794405,13.53,6.0,-2.81746128718175,13.352766315506,19.211525867516603,17.189202474674598,7.24863376142549E9,,,,274.137127441988,,22.566086713746,,10.874166666666698,8.1141666666666,18.9883333333333,-2.91904023073574,16.7066666666666,12.057994405878198,,87.0,83.2,91.0,,786.65971942,3.9283373564461805,1.08098767355382,3.65643773,70.5512926829268,5903.0,19.2,1683876.0,0.21084,,,,,,,4172.0,,,3.0,225.0,40.0,81950.0,4.67013555547022,12.856265120387098,,,18.4783610460428,,,,,,37.9000015258789,14.1000003814697,48.0,18168.0,,66.8000030517578,33.2000007629395,12.8000001907349,71.1999969482422,16.0,,67.599998474121,21.1000003814697,60.7000007629395,18.2000007629395,5.400000095367429,Azerbaijan,71.6,7189.691229
BLR,2003,,0.9637912905307842,1.718E8,,,,3.75E7,,,,,,,,,,,,,2.128E7,1.77E7,16.9248180407289,1.61167E8,1.9847E7,3.2583E7,0.0,0.0,1821000.0,1763000.0,3.82687E8,1.9481000000000102,5.35898E8,6.76325E8,1.974921E9,21.069277654874803,7.41351967740044,8.1590662057319,1097856.4866796,7369.828473985691,98.1723175048828,74.6767501831055,,95.9456787109375,98.7693634033203,0.248050004243851,0.235239997506142,,,,,,,,10.0,27418.0,6.0,15.938619613647498,,,,98.3642425537109,101.998092651367,4.0,7.0,27040.0,437005.0,101.49405670166,0.0617799982428551,,61.875030517578104,993016.0,,58796.0,105.577302926917,3884.30805822459,2427.031,135.625785598851,88.19,85.53,1744512.0,24.933967247754897,17.8065938552618,2800472.0,28.585,6996528.0,71.415,-0.0229230293129536,,,5.483469429417171,,,,,,,,,0.00929746134902843,3.8254767661344395,3062.97846279473,12.9567732001352,0.0,0.0,0.0,5.597986642117781,,,,,1.2686401068328501,44.3031109796381,27.456490657200604,,,41.2700290883991,202830.0,,,,,,,3.7,4.19944122188553,50.334265500276295,22.174324666619302,11.714901481206,1.16190020028711E12,,,,339.957417927239,,30.685321361101998,,17.4416666666667,6.5333333333333,23.975,-5.13471696072159,,10.6871263545107,,50.0,94.7,80.0,,486.47508763,1.7235248433095198,4.86575548669047,10.30542091,68.5536585365854,824.0,9.0,3071342.0,0.61147,23.1,3.38,8.72,,,,,,,,,,182900.0,1.2990635802739199,-1.05605448409399,,,28.2128169988623,,,,,,,,,17580.0,,,,,,,,,9.10000038146973,18.1000003814697,72.8000030517578,,Belarus,67.7,1819.525644
BLZ,2012,-1.933256823E8,12.339122160326701,1.9420140878843603E8,0.0556417003644462,2.248961809E7,-1.457247233E7,6.81754370158537E7,5.545732508E7,-2.10393340340701,9363001.63,6.278541527E8,8.369796499E8,1.1484147001E9,0.9583567584702221,17.7893226592245,5.50143695840607,38.4229665159022,73.224114686169,19.6302649456749,2.086E7,4990000.0,24.1614683515481,4.9259E7,4269000.0,1.8012E7,0.0,0.0,6136000.0,5233000.0,-6.5264E7,1.17830000000001,1.73467E8,9.84188E8,6136000.0,82.2593729088981,2.7283674244947203,0.435866963180715,7710.058893934491,8118.87562276376,108.664260864258,66.5219879150391,93.5623779296875,90.9105377197266,95.26284790039058,7.58884000778198,5.096370220184331,,,,,,,14.3966999053955,11.0,2486.0,5.0,21.562749862670803,16.5224094390869,2142.0,,68.888572692871,116.060897827148,6.0,6.0,393.0,53605.0,120.78366851806601,83.0370330810547,84.0122528076172,25.787969589233303,33671.0,1720.0,,,4228.92785214438,3451.111,137.038461538462,101.89,102.96,,,,186886.0,55.504,149821.0,44.496,1.7587902443669299,,,,,,100.0,100.0,100.0,85.8926266431808,76.4644101262093,97.60870170456872,,,,,,,,,,,,,,7.01446733888645,3.41955282770715,,,60.5589653660675,22810.0,,,220.203685673276,24.460804184846502,709.5373693903259,,,5.626032995602619,1.7108636813159699,63.237138169145496,56.46835663972429,8.4083799109136E8,,,97.6052362021565,121.251820278866,1.30644981551642,1.942344919425,91.6666666666667,4.4125,8.0283333333333,12.440833333333302,10.298456860303,10.3555591666666,17.7547048356163,,98.0,90.2,68.0,,458.0403918,1.8769475352551601,3.4699523047448397,12.08527132,69.9051463414634,120.0,23.25,25415.0,,,,,,,,862.0,,,8.0,147.0,33.2,1050.0,0.9625017306096899,-0.19855549448165,74.4711450577822,2.344154E9,22.4925252592769,,,,,,,,,,,,53.2000007629395,53.2000007629395,34.2000007629395,5.599999904632571,,,59.7999992370605,32.7000007629395,3.79999995231628,14.3999996185303,Belize,69.4,4673.63848
DEU,2008,6.7063870826E10,0.824188999905879,3.0926584570366E10,2.61138982188557,-1.216092724E9,1.82041E11,,2.743610139E9,5.6202679077502005,2.26414E11,1.39843E12,1.12461E12,1.669958E12,14.0083810003566,5.973579324622589,25.3206907671833,25.8077123506197,16.5489869109513,31.7378082741702,,,,,,,,,,,,,,,,,0.571316503667333,0.7627275853837571,31987.5530045958,38438.7411526805,98.2725830078125,,,,,1.2695599794387802,2.72737002372742,71.3042984008789,92.2515029907227,13.4970798492432,46.0314598083496,26.6524391174316,4.41595983505249,15.1227703094482,10.0,239761.0,6.0,13.497429847717301,13.23876953125,597269.0,,80.8049392700195,101.27281951904301,4.0,9.0,10523.0,3236158.0,103.159698486328,3.61188006401062,100.525268554688,,6165863.0,1741243.0,,,38619.7811476515,7118.766,159.582718739524,103.57,104.16,3439219.0,5.6682397846001695,9.1616418380312,2.1434841E7,26.105,6.0675256E7,73.895,0.0808778444682869,50.260700524178105,57.3791916422331,9.52565876277067,,,,,,,,,13.5022163340819,6.21435362855659,7187.7640090962295,4.751335021336679,45.0299344518328,23.4261735172784,11.4856795791035,8.57843653519567,,,,,,48.535696870607794,34.2253965522187,,,32.696555087055,348630.0,,,,16.3036041543353,,4.5,2.85,,,,,,29.5967863015372,81.3906487198935,98.5998833236103,97.53432121185351,2.62838306731432,0.8387916830419331,104.354166666667,,,,,,,,96.0,99.2,81.0,,3968.1119171,2.52154580096148,8.18255315903853,18.56280836,79.7365853658537,2326.0,8.3,5.03E7,2.6009,24.64,3.19,,,,,65812.0,,,5.0,196.0,49.4,244000.0,1.28131660511996,-0.377868167729746,41.666991966397795,1.0674E12,27.877926721681398,,,,,,1.70000004768372,29.5,68.8000030517578,41874.0,21.7000007629395,11.6999998092651,52.2000007629395,15.8999996185303,58.7999992370605,25.0,,51.7999992370605,32.2999992370605,56.5,11.0,7.5,Germany,79.9,45699.19832
DNK,2004,,-3.50424528183771,-8.804165491100191E9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7024320023782598,3.4347774426694397,324182.35614873,33152.6479238749,98.7309799194335,,92.47643280029301,91.2036285400391,99.6907424926758,0.0,0.0,74.0210037231445,91.27105712890629,22.910509109497102,34.921970367431605,29.8243598937988,8.2118797302246,24.220680236816396,13.0,,7.0,,,,,,100.742080688477,6.0,6.0,6892.0,419806.0,100.820869445801,11.743040084838901,123.668113708496,74.4424362182617,326647.0,123103.0,115360.0,508.417805200529,34352.732237898796,6013.149,144.784486557955,101.14,100.52,1114726.0,24.105133730960397,20.625798058404,780089.0,14.434,4624434.0,85.566,0.499468403225543,,,9.36270101912787,,,,,,,,,2.99302647405267,12.7919912614138,6615.569958717911,4.47620931842912,46.1791472944901,0.0,23.488970224552396,14.455993504164901,,,,,7.70975056689342,62.361536648597706,53.4763139288239,,,13.2750412444025,42430.0,,,,50.0947250765392,,,0.7,0.9227216468545151,26.520343681360604,173.51684569907002,145.721591713111,7.640164587803E10,60.2404700809383,27.743803172557396,88.4290770487342,85.91193977800872,1.1601650704663602,2.07198383632239,98.9633246943724,,,,,,,,95.0,99.6,79.0,,3126.03848943,1.5220504988741699,8.15281889112583,14.94499477,77.4926829268293,270.0,12.0,3491307.0,2.42042,20.83,3.3,,,,,15177.0,,,6.0,,,21000.0,1.4244419922390101,1.86145423163775,43.60861295450971,6.56406E11,33.5841713608832,,,,,,3.0999999046325697,23.7999992370605,72.9000015258789,47469.0,17.0,8.80000019073486,67.90000152587889,18.2999992370605,49.9000015258789,30.7000007629395,,21.2999992370605,25.5,48.7000007629395,23.600000381469698,5.5,Denmark,77.7,46511.6457
DNK,2009,1.942771757E9,1.22535146403696,3.91821267804408E9,1.8329188454645402,-4.902089654E7,7.30671395E9,,3.3670674703E10,3.36719569194554,1.2887094143E10,9.1108109868E10,8.2126261185E10,1.56820589893E11,,,,,,,,,,,,,,,,,,,,,,,-5.196800437729509,-5.70271777282846,320451.84810328303,39624.811163851,100.43830871582001,80.5157165527344,99.2833023071289,98.88683319091801,99.9243316650391,0.18788999319076502,1.51317000389099,77.2316436767578,90.7194671630859,24.356689453125,33.690071105956996,27.6409606933594,8.48795986175537,28.081050872802702,13.0,,7.0,,,,,97.1173782348633,97.9631881713867,6.0,6.0,14708.0,406622.0,99.533203125,13.4808197021484,117.96462249755899,74.256721496582,365589.0,127555.0,,,31503.4724593719,6779.03,102.91814068284701,104.1,98.4,1178851.0,24.6313244322013,21.344029027203,737112.0,13.346,4785983.0,86.654,0.7279907662266509,,,8.05955954043883,,,,,,,,,3.29266462752279,16.980173258364196,6219.701091507571,6.50028859632246,48.613363383998006,0.0,27.6062996454388,19.3492555886752,,,,,9.64312832194381,62.0787178882866,57.294367193023795,,0.0,13.698326655668199,42430.0,,,,45.782082876977704,,5.49293969650125,3.3,-8.499113879597301,1.94471357527699,238.300177224081,202.18939992323,6.52050461496001E10,,,97.75387966240129,96.854486673153,1.32637223084488,0.47623788784125104,103.52336269468901,,,,,,,,89.0,99.6,79.0,,4441.10263459,1.7160722971703797,9.75612539282962,16.79450644,78.5975609756098,237.0,11.4,2774313.0,3.06927,22.17,1.96,,,,,14967.0,,,6.0,135.0,28.2,18707.0,1.3564234103793302,-2.0475273215596204,37.030382437665295,6.3478E11,40.7698805400026,,,,,,2.5,20.2999992370605,77.099998474121,46135.0,18.7000007629395,9.30000019073486,70.9000015258789,26.100000381469698,42.2999992370605,29.5,,9.5,40.4000015258789,38.9000015258789,18.1000003814697,6.0,Denmark,78.9,58163.29359
FJI,2003,,1.7407155222519899,4.03138531329201E7,,,,8.5157613692E7,,,,,,,,,,,,,1.683E7,2.742E7,218.20774838209599,0.0,0.0,9628000.0,0.0,0.0,346000.0,346000.0,1.5426E7,3.0000000000995897E-4,7.29E7,1.10545E8,346000.0,8.37873100917916,,,5871.59740199308,6268.8491403095895,,,95.9973526000977,92.7926864624023,99.32015991210942,,2.73813009262085,,,,,,,,12.0,4028.0,6.0,28.1608695983887,24.6239795684814,4029.0,,90.93392944335942,,6.0,7.0,1270.0,113432.0,108.038711547852,,86.25305938720699,15.769920349121099,96891.0,2319.0,5644.0,332.0,2736.11469271127,2442.526,19.252941176470603,90.3,98.23,,,,415785.0,50.915,400841.0,49.085,0.9185332563266321,,,1.0552505063517401,,,,,,,,,,,,,,,,11.143236416286399,,,,,,23.4263820470717,9.30487137383689,,,54.216201423098,18270.0,,,,,,,,36.4711374882105,10.6832549527003,95.379748707718,41.4862639452315,9.400037786610211E8,18.6967757908617,0.0993749371646881,76.7170578643358,91.5671197335519,4.17274777763035,7.87383144903262,113.769396156603,1.9110833333333301,5.69141361432006,7.60249694765339,-0.251529493051731,6.59137494329609,18.595254911705503,,94.0,79.3,50.0,,204.419191,0.652070913504366,2.70019606649563,8.96638067,68.14314634146339,385.0,23.804,102023.0,,,,,,,,,,,,,,3500.0,1.6102762500652,,,,,,,,,,1.60000002384186,29.899999618530302,68.599998474121,,,,,,,,,,,,,8.5,Fiji,68.0,2835.973972
LBY,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6,,,,,,,,1418.0,,,,,,,,,,,,0.3,,889.0,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,Libya,72.7,
LKA,2008,-6.905E8,1.84753025405141,7.522E8,0.151545621742851,2.797E8,-2.86714E9,4.699E8,-2.96777902E9,-9.543198682652699,-5.579E9,8.1106E9,1.268208E10,1.68893E10,3.41590091889732,6.23644482245375,49.860167798641605,65.3807410163725,17.0795045944866,14.232936423559401,5.2073E8,9.169E7,15.9824480134449,6.09E7,1.51296E8,1.46135E8,0.0,0.0,10000.0,0.0,2.169776E9,2.55410000000001,7.337E8,1.2634939E10,2.725033E9,41.1919579626463,,,283253.959098093,7309.35975218354,,,,,97.3458099365234,0.824060022830963,,,,,,,,,10.0,69436.0,5.0,23.4954490661621,,,90.55795288085942,94.1007080078125,91.6740570068359,5.0,8.0,91172.0,1631430.0,96.4617691040039,0.0,,,2299021.0,,,,855.07835625854,3616.731,311.711666666667,115.43,104.1,677153.0,18.231811549895,,1.6531871E7,81.655,3714129.0,18.345,0.9623096360408341,67.0691963499278,64.50550484614661,0.6029557937370339,,,,,,,,,3.91830056421516,51.2821898494434,420.873258915341,14.8325837081459,0.0,0.0,0.26986506746626704,61.7679798484888,,,,,,41.380959974485705,19.135704034444302,,,33.6309998405358,62710.0,,,,13.8383576440736,,,,,,,,,10.5270171395263,2.37872590420257,90.9934241427903,76.911366206293,22.564495530012604,16.3270160235856,,10.889166666666698,8.0025,18.891666666666698,2.204690475823,-0.0224999999999973,,,98.0,89.6,71.0,,224.49705948,1.86322659653391,1.55148342346609,6.86971327,73.6199512195122,3788.0,18.614,3446411.0,0.11444,,,,,,,4321.0,,,8.0,256.0,61.7,213000.0,3.71216956924122,-6.5685306716739,,,19.2117908296268,,,,,,32.5999984741211,26.2000007629395,38.7999992370605,13612.0,,43.5,39.4000015258789,67.099998474121,16.2000007629395,16.7999992370605,,,45.4000015258789,22.7999992370605,31.7999992370605,5.199999809265139,Sri Lanka,72.3,254.489192
